Date,Revenue,year,month,weekday,quarter,day_of_month,Revenue_lag_1,Revenue_lag_7,Revenue_lag_14,Revenue_lag_28,Revenue_rolling_mean_7,Revenue_rolling_mean_28,Revenue_rolling_std_7,Revenue_rolling_std_28,sessions_lag_1,sessions_lag_7,page_views_lag_1,page_views_lag_7,bounce_rate_rolling_7,avg_session_duration_rolling_7,promo_line_share_lag_1,total_discount_amount_lag_1,total_orders_lag_1,cancelled_share_lag_1,delivered_share_lag_1,inventory_month_key,fill_rate_prev_month,stockout_share_prev_month,potential_revenue_lost_prev_month
3/9/15,2827263.54,2015,9,Thursday,3,3,2200298.26,3564052.29,3542649.14,2558707.18,6289286.783,3738608.906,2419183.368,1964527.342,20702,26269,69558,91099,0.004118571,225.7857143,0.8,176280.09,99,0.090909091,0.838383838,2015-08,0.959046124,0.651162791,845248.5395
4/9/15,3174821.93,2015,9,Friday,3,4,2827263.54,8506950.72,2826694.43,1981109.04,6184031.247,3748200.205,2568911.566,1959201.782,19328,26954,62074,144057,0.003982857,242.5,1,282726.33,123,0.089430894,0.804878049,2015-08,0.959046124,0.651162791,845248.5395
5/9/15,4060108.04,2015,9,Saturday,3,5,3174821.93,7794439.44,2330134.4,1709563.14,5422298.563,3790832.808,2555828.922,1932126.004,21904,28818,107607,158022,0.003895714,212.2142857,1,317482.23,125,0.12,0.816,2015-08,0.959046124,0.651162791,845248.5395
6/9/15,5806076.99,2015,9,Sunday,3,6,4060108.04,7344062.69,2980880.01,2122689.02,4888822.649,3874780.84,2360434.413,1888929.701,19156,27508,82375,109859,0.00414,216.8571429,1,406010.77,178,0.112359551,0.752808989,2015-08,0.959046124,0.651162791,845248.5395
7/9/15,5427754.58,2015,9,Monday,3,7,5806076.99,7854391.23,2905862.72,2341717.61,4669110.406,4006330.41,2156584.54,1890649.773,19448,27293,68250,139809,0.004008571,211.9714286,1,580607.75,227,0.110132159,0.792951542,2015-08,0.959046124,0.651162791,845248.5395
8/9/15,4280040.71,2015,9,Tuesday,3,8,5427754.58,6760812.85,3470416.25,2434219.28,4322448.027,4116546.016,1707505.232,1879937.043,17684,17480,69916,57096,0.004124286,221.5285714,1,542775.48,236,0.093220339,0.796610169,2015-08,0.959046124,0.651162791,845248.5395
9/9/15,3647303.9,2015,9,Wednesday,3,9,4280040.71,2200298.26,4027164.09,3555473.95,3968052.007,4182468.21,1333569.414,1850898.034,19746,20702,93992,69558,0.00431,202.7,1,428004.11,177,0.09039548,0.807909605,2015-08,0.959046124,0.651162791,845248.5395
10/9/15,3721441.58,2015,9,Thursday,3,10,3647303.9,2827263.54,3564052.29,2921138.79,4174767.099,4185747.851,1106740.893,1849826.951,18587,19328,87916,62074,0.004432857,212.9571429,1,364730.42,178,0.095505618,0.803370787,2015-08,0.959046124,0.651162791,845248.5395
11/9/15,5440903.55,2015,9,Friday,3,11,3721441.58,3174821.93,8506950.72,2842163.51,4302506.819,4214330.094,968225.9174,1835692.25,17610,21904,62257,107607,0.004451429,205.8857143,1,372144.19,176,0.051136364,0.829545455,2015-08,0.959046124,0.651162791,845248.5395
12/9/15,4950740.04,2015,9,Saturday,3,12,5440903.55,4060108.04,7794439.44,2655077.08,4626232.764,4307142.238,905119.9789,1829431.501,18890,19156,78439,82375,0.004372857,220.8857143,1,544090.4,229,0.126637555,0.768558952,2015-08,0.959046124,0.651162791,845248.5395
13/9/15,6063850.75,2015,9,Sunday,3,13,4950740.04,5806076.99,7344062.69,2851597.29,4753465.907,4389130.201,874351.4661,1803913.562,15341,19448,51281,68250,0.00433,215.5428571,1,495074.13,239,0.087866109,0.815899582,2015-08,0.959046124,0.651162791,845248.5395
14/9/15,5951627.11,2015,9,Monday,3,14,6063850.75,5427754.58,7854391.23,2804909.03,4790290.73,4503853.539,929746.2727,1804654.197,20180,17684,102993,69916,0.004604286,207.4285714,1,606385,259,0.1003861,0.799227799,2015-08,0.959046124,0.651162791,845248.5395
15/9/15,4289955.17,2015,9,Tuesday,3,15,5951627.11,4280040.71,6760812.85,3797369.86,4865129.663,4616236.328,1007447.662,1792876.56,19576,19746,86422,93992,0.004295714,194.2428571,1,595162.7,245,0.114285714,0.791836735,2015-08,0.959046124,0.651162791,845248.5395
16/9/15,4578098.38,2015,9,Wednesday,3,16,4289955.17,3647303.9,2200298.26,3996506.07,4866546.014,4633828.66,1006494.521,1786950.88,22012,18587,90723,87916,0.004187143,219.1285714,1,428995.53,191,0.109947644,0.77486911,2015-08,0.959046124,0.651162791,845248.5395
17/9/15,4322042.75,2015,9,Thursday,3,17,4578098.38,3721441.58,2827263.54,3542649.14,4999516.654,4654599.814,870925.7234,1782643.361,19650,17610,86514,62257,0.004054286,228.8714286,1,457809.91,208,0.057692308,0.826923077,2015-08,0.959046124,0.651162791,845248.5395
18/9/15,4626830.39,2015,9,Friday,3,18,4322042.75,5440903.55,3174821.93,2826694.43,5085316.821,4682435.3,744427.4096,1770682.371,20086,18890,100816,78439,0.00417,222.8142857,1,432204.35,197,0.101522843,0.78680203,2015-08,0.959046124,0.651162791,845248.5395
19/9/15,4866373.41,2015,9,Saturday,3,19,4626830.39,4950740.04,4060108.04,2330134.4,4969020.656,4746725.87,743205.5916,1733088.867,17602,15341,88389,51281,0.00444,236.9285714,1,462683.05,208,0.096153846,0.822115385,2015-08,0.959046124,0.651162791,845248.5395
20/9/15,5970375.19,2015,9,Sunday,3,20,4866373.41,6063850.75,5806076.99,2980880.01,4956968.28,4837305.835,744234.8158,1667130.917,20896,20180,111247,102993,0.004511429,220.7714286,1,486637.48,233,0.064377682,0.862660944,2015-08,0.959046124,0.651162791,845248.5395
21/9/15,5429549.96,2015,9,Monday,3,21,5970375.19,5951627.11,5427754.58,2905862.72,4943614.629,4944073.52,721557.2614,1639332.929,18429,19576,76753,86422,0.00426,233.7857143,1,597037.52,271,0.114391144,0.760147601,2015-08,0.959046124,0.651162791,845248.5395
22/9/15,3989413.65,2015,9,Tuesday,3,22,5429549.96,4289955.17,4280040.71,3470416.25,4869032.179,5034205.207,619808.5026,1591808.384,19819,22012,66316,90723,0.004428571,247.9285714,1,542955.06,229,0.082969432,0.777292576,2015-08,0.959046124,0.651162791,845248.5395
23/9/15,4492195.74,2015,9,Wednesday,3,23,3989413.65,4578098.38,3647303.9,4027164.09,4826097.676,5052740.828,674594.9961,1575866.483,19877,19650,63995,86514,0.004448571,218.9285714,1,398941.39,182,0.115384615,0.758241758,2015-08,0.959046124,0.651162791,845248.5395
24/9/15,4990183.49,2015,9,Thursday,3,24,4492195.74,4322042.75,3721441.58,3564052.29,4813825.87,5069349.101,680612.8518,1567083.508,17652,20086,71664,100816,0.004542857,227.4571429,1,449219.6,195,0.071794872,0.81025641,2015-08,0.959046124,0.651162791,845248.5395
25/9/15,5455949.84,2015,9,Friday,3,25,4990183.49,4626830.39,5440903.55,8506950.72,4909274.547,5120282.359,646127.0963,1539275.691,20962,17602,82371,88389,0.004494286,227.2428571,1,499018.37,215,0.111627907,0.772093023,2015-08,0.959046124,0.651162791,845248.5395
26/9/15,6622087.86,2015,9,Saturday,3,26,5455949.84,4866373.41,4950740.04,7794439.44,5027720.183,5011318.041,661532.9346,1391557.62,19659,20896,106872,111247,0.004437143,207.4857143,1,545594.98,246,0.089430894,0.784552846,2015-08,0.959046124,0.651162791,845248.5395
27/9/15,9527329.68,2015,9,Sunday,3,27,6622087.86,5970375.19,6063850.75,7344062.69,5278536.533,4969448.342,885190.0511,1320541.544,21009,18429,108813,76753,0.004207143,209.6428571,1,662208.86,310,0.087096774,0.812903226,2015-08,0.959046124,0.651162791,845248.5395
28/9/15,8161672.8,2015,9,Monday,3,28,9527329.68,5429549.96,5951627.11,7854391.23,5786672.889,5047422.163,1846959.355,1515948.065,21844,19819,117349,66316,0.004478571,189.8142857,1,952733.06,466,0.092274678,0.811158798,2015-08,0.959046124,0.651162791,845248.5395
29/9/15,7149980.42,2015,9,Tuesday,3,29,8161672.8,3989413.65,4289955.17,6760812.85,6176976.151,5058396.505,2037739.126,1537973.293,18337,19877,67729,63995,0.004607143,164.2714286,1,816167.27,376,0.103723404,0.789893617,2015-08,0.959046124,0.651162791,845248.5395
30/9/15,6245594.21,2015,9,Wednesday,3,30,7149980.42,4492195.74,4578098.38,2200298.26,6628485.69,5072295.347,1809630.075,1555585.669,19122,17652,94406,71664,0.0047,181.1714286,0.942558747,635788.23,343,0.078717201,0.827988338,2015-08,0.959046124,0.651162791,845248.5395
1/10/15,5328206.77,2015,10,Thursday,4,1,6245594.21,4990183.49,4322042.75,2827263.54,6878971.186,5216770.202,1570150.539,1464135.218,17523,20962,57686,82371,0.004874286,176.4,0.919254658,553762.96,284,0.116197183,0.778169014,2015-09,0.955174349,0.687374749,805492.3853
2/10/15,2171539.56,2015,10,Friday,4,2,5328206.77,5455949.84,4626830.39,3174821.93,6927260.226,5306089.603,1506279.345,1387229.794,15491,19659,66956,106872,0.004861429,186.4571429,0.756862745,365459.18,230,0.060869565,0.834782609,2015-09,0.955174349,0.687374749,805492.3853
3/10/15,4071748.88,2015,10,Saturday,4,3,2171539.56,6622087.86,4866373.41,4060108.04,6458058.757,5270258.09,2328244.67,1455591.117,15982,21009,61202,108813,0.00481,183.3285714,0,0,92,0.130434783,0.793478261,2015-09,0.955174349,0.687374749,805492.3853
4/10/15,3492367.73,2015,10,Sunday,4,4,4071748.88,9527329.68,5970375.19,5806076.99,6093724.617,5270673.834,2492078.556,1455234.292,15008,21844,68639,117349,0.004745714,181.7285714,0,0,124,0.080645161,0.766129032,2015-09,0.955174349,0.687374749,805492.3853
5/10/15,4507541.9,2015,10,Monday,4,5,3492367.73,8161672.8,5429549.96,5427754.58,5231587.196,5188041.361,2122780.432,1489004.308,16759,18337,73139,67729,0.004447143,188.4571429,0,0,141,0.106382979,0.808510638,2015-09,0.955174349,0.687374749,805492.3853
6/10/15,4188998.54,2015,10,Tuesday,4,6,4507541.9,7149980.42,3989413.65,4280040.71,4709568.496,5155176.622,1686638.465,1493665.488,14395,19122,68728,94406,0.004204286,205.8714286,0,0,180,0.055555556,0.85,2015-09,0.955174349,0.687374749,805492.3853
7/10/15,3426493.43,2015,10,Wednesday,4,7,4188998.54,6245594.21,4492195.74,3647303.9,4286571.084,5151925.116,1299448.018,1495738.751,15319,17523,72555,57686,0.004141429,195.4714286,0,0,153,0.098039216,0.784313725,2015-09,0.955174349,0.687374749,805492.3853
8/10/15,3233949.18,2015,10,Thursday,4,8,3426493.43,5328206.77,4990183.49,3721441.58,3883842.401,5144039.028,991465.2564,1504521.793,15755,15491,79517,66956,0.00401,172.8142857,0,0,129,0.15503876,0.744186047,2015-09,0.955174349,0.687374749,805492.3853
9/10/15,3267999.74,2015,10,Friday,4,9,3233949.18,2171539.56,5455949.84,5440903.55,3584662.746,5126628.585,775417.4825,1524284.769,16564,15982,67620,61202,0.003937143,176.6,0,0,118,0.084745763,0.796610169,2015-09,0.955174349,0.687374749,805492.3853
10/10/15,3378102.79,2015,10,Saturday,4,10,3267999.74,4071748.88,6622087.86,4950740.04,3741299.914,5049024.878,506498.6898,1562525.219,16177,15008,57239,68639,0.003875714,182.6857143,0,0,125,0.072,0.816,2015-09,0.955174349,0.687374749,805492.3853
11/10/15,3286486.34,2015,10,Sunday,4,11,3378102.79,3492367.73,9527329.68,6063850.75,3642207.616,4992859.261,498869.7531,1594133.797,13914,16759,56445,73139,0.003932857,190.8857143,0,0,123,0.12195122,0.772357724,2015-09,0.955174349,0.687374749,805492.3853
12/10/15,4956524.37,2015,10,Monday,4,12,3286486.34,4507541.9,8161672.8,5951627.11,3612795.989,4893667.675,514984.8721,1611340.41,15458,14395,62989,68728,0.004172857,180.2714286,0,0,130,0.069230769,0.761538462,2015-09,0.955174349,0.687374749,805492.3853
13/10/15,5498991.17,2015,10,Tuesday,4,13,4956524.37,4188998.54,7149980.42,4289955.17,3676936.341,4858128.292,654152.6751,1598061.224,13664,15319,66043,72555,0.004144286,171.3428571,0,0,165,0.066666667,0.775757576,2015-09,0.955174349,0.687374749,805492.3853
14/10/15,3411355.27,2015,10,Wednesday,4,14,5498991.17,3426493.43,6245594.21,4578098.38,3864078.146,4901308.149,946926.2601,1598474.617,15985,15755,56565,79517,0.004041429,172.9285714,0,0,207,0.101449275,0.77294686,2015-09,0.955174349,0.687374749,805492.3853
15/10/15,3768908.71,2015,10,Thursday,4,15,3411355.27,3233949.18,5328206.77,4322042.75,3861915.551,4859638.752,948108.7257,1622242.929,16989,16564,81718,67620,0.004252857,184.1571429,0,0,118,0.093220339,0.694915254,2015-09,0.955174349,0.687374749,805492.3853
16/10/15,3821540.36,2015,10,Friday,4,16,3768908.71,3267999.74,2171539.56,4626830.39,3938338.341,4839883.965,909843.0582,1632368.227,16071,16177,79890,57239,0.00453,186.4142857,0,0,157,0.076433121,0.840764331,2015-09,0.955174349,0.687374749,805492.3853
17/10/15,3662021.88,2015,10,Saturday,4,17,3821540.36,3378102.79,4071748.88,4866373.41,4017415.573,4811123.607,864812.2929,1643318.394,14652,13914,79371,56445,0.004418571,175.7,0,0,157,0.108280255,0.789808917,2015-09,0.955174349,0.687374749,805492.3853
18/10/15,4235369.07,2015,10,Sunday,4,18,3662021.88,3286486.34,3492367.73,5970375.19,4057975.443,4768111.052,836009.3632,1657518.831,17243,15458,76928,62989,0.004377143,186.5714286,0,0,156,0.128205128,0.762820513,2015-09,0.955174349,0.687374749,805492.3853
19/10/15,6150586.07,2015,10,Monday,4,19,4235369.07,4956524.37,4507541.9,5429549.96,4193530.119,4706146.548,763884.5359,1643278.345,16988,13664,69191,66043,0.004135714,213.8714286,0,0,163,0.098159509,0.803680982,2015-09,0.955174349,0.687374749,805492.3853
20/10/15,5151254.9,2015,10,Tuesday,4,20,6150586.07,5498991.17,4188998.54,3989413.65,4364110.361,4731897.838,1044456.951,1660592.775,14648,15985,77608,56565,0.004344286,217.5142857,0,0,234,0.111111111,0.786324786,2015-09,0.955174349,0.687374749,805492.3853
21/10/15,3861128.76,2015,10,Wednesday,4,21,5151254.9,3411355.27,3426493.43,4492195.74,4314433.751,4773392.168,988239.989,1655861.794,15301,16989,60371,81718,0.004408571,223.9142857,0,0,213,0.075117371,0.802816901,2015-09,0.955174349,0.687374749,805492.3853
22/10/15,3503062.58,2015,10,Thursday,4,22,3861128.76,3768908.71,3233949.18,4990183.49,4378687.107,4750854.061,932804.4517,1664105.183,15121,16071,74851,79890,0.004215714,226.2857143,0,0,148,0.101351351,0.75,2015-09,0.955174349,0.687374749,805492.3853
23/10/15,4220053.16,2015,10,Friday,4,23,3503062.58,3821540.36,3267999.74,5455949.84,4340709.089,4697742.6,966569.2923,1679840.882,15219,14652,73159,79371,0.003941429,225.3,0,0,138,0.086956522,0.869565217,2015-09,0.955174349,0.687374749,805492.3853
24/10/15,3836294.44,2015,10,Saturday,4,24,4220053.16,3662021.88,3378102.79,6622087.86,4397639.489,4653603.433,942326.1442,1675411.757,16428,17243,86432,76928,0.003964286,248.4428571,0,0,152,0.072368421,0.848684211,2015-09,0.955174349,0.687374749,805492.3853
25/10/15,4371735.18,2015,10,Sunday,4,25,3836294.44,4235369.07,3286486.34,9527329.68,4422535.569,4554110.811,921729.1419,1636448.505,15087,16988,52076,69191,0.004191429,234.5142857,0,0,151,0.099337748,0.768211921,2015-09,0.955174349,0.687374749,805492.3853
26/10/15,5670407.54,2015,10,Monday,4,26,4371735.18,6150586.07,4956524.37,8161672.8,4442016.441,4369982.436,918549.6281,1314535.32,17383,14648,79446,77608,0.004484286,220.4142857,0,0,174,0.086206897,0.833333333,2015-09,0.955174349,0.687374749,805492.3853
27/10/15,5227347.01,2015,10,Tuesday,4,27,5670407.54,5151254.9,5498991.17,7149980.42,4373419.509,4281008.677,776659.112,1118011.069,17645,15301,56926,60371,0.004471429,228.7142857,0,0,246,0.105691057,0.792682927,2015-09,0.955174349,0.687374749,805492.3853
28/10/15,7029977.95,2015,10,Wednesday,4,28,5227347.01,3861128.76,3411355.27,6245594.21,4384289.81,4212343.198,789781.9736,986598.2544,14318,15121,68167,74851,0.004415714,234.8571429,0,0,208,0.096153846,0.826923077,2015-09,0.955174349,0.687374749,805492.3853
29/10/15,7420192.54,2015,10,Thursday,4,29,7029977.95,3503062.58,3768908.71,5328206.77,4836982.551,4240356.903,1227055.189,1055218.734,15923,15219,78474,73159,0.004392857,248.7714286,0,0,328,0.109756098,0.786585366,2015-09,0.955174349,0.687374749,805492.3853
30/10/15,7246849.63,2015,10,Friday,4,30,7420192.54,4220053.16,3821540.36,2171539.56,5396572.546,4315070.68,1398548.726,1199317.317,14579,16428,70402,86432,0.004471429,253.9428571,0,0,286,0.094405594,0.783216783,2015-09,0.955174349,0.687374749,805492.3853
31/10/15,5833943.99,2015,10,Saturday,4,31,7246849.63,3836294.44,3662021.88,4071748.88,5828972.041,4496331.754,1441421.37,1245977.539,16283,15087,79766,52076,0.0046,259.9571429,0,0,269,0.081784387,0.795539033,2015-09,0.955174349,0.687374749,805492.3853
1/11/15,5794071.48,2015,11,Sunday,4,1,5833943.99,4371735.18,4235369.07,3492367.73,6114350.549,4559267.294,1149300.356,1268046.79,16765,17383,64584,79446,0.004315714,268.5285714,0,0,226,0.10619469,0.796460177,2015-10,0.963359109,0.680161943,631778.663
2/11/15,2770297.66,2015,11,Monday,4,2,5794071.48,5670407.54,6150586.07,4507541.9,6317541.449,4641470.999,885269.4894,1270924.278,12648,17645,61721,56926,0.004171429,272.4857143,0,0,240,0.095833333,0.7875,2015-10,0.963359109,0.680161943,631778.663
3/11/15,2095237.3,2015,11,Tuesday,4,3,2770297.66,5227347.01,5151254.9,4188998.54,5903240.037,4579426.562,1615799.544,1319192.743,12291,14318,59045,68167,0.004182857,253.1857143,0,0,92,0.119565217,0.804347826,2015-10,0.963359109,0.680161943,631778.663
4/11/15,2658412.16,2015,11,Wednesday,4,4,2095237.3,7029977.95,3861128.76,3426493.43,5455795.793,4504649.375,2172074.968,1399066.792,14430,15923,55418,78474,0.004244286,240.1,0,0,82,0.073170732,0.768292683,2015-10,0.963359109,0.680161943,631778.663
5/11/15,2550367.78,2015,11,Thursday,4,5,2658412.16,7420192.54,3503062.58,3233949.18,4831286.394,4477217.901,2270267.231,1428215.346,12298,14579,52741,70402,0.004194286,234.5857143,0,0,96,0.104166667,0.802083333,2015-10,0.963359109,0.680161943,631778.663
6/11/15,3113759.4,2015,11,Friday,4,6,2550367.78,7246849.63,4220053.16,3267999.74,4135597.143,4452804.28,2083144.648,1455830.177,13451,16283,53142,79766,0.004074286,212.6142857,0,0,101,0.069306931,0.851485149,2015-10,0.963359109,0.680161943,631778.663
7/11/15,2523233.52,2015,11,Saturday,4,7,3113759.4,5833943.99,3836294.44,3378102.79,3545155.681,4447295.696,1579074.742,1460762.743,14154,16765,47606,64584,0.003981429,206.1285714,0,0,111,0.117117117,0.810810811,2015-10,0.963359109,0.680161943,631778.663
8/11/15,4183206.42,2015,11,Sunday,4,8,2523233.52,5794071.48,4371735.18,3286486.34,3072197.043,4416764.651,1238332.623,1492525.725,13272,12648,62761,61721,0.00429,198.9142857,0,0,113,0.07079646,0.831858407,2015-10,0.963359109,0.680161943,631778.663
9/11/15,3409517.01,2015,11,Monday,4,9,4183206.42,2770297.66,5670407.54,4956524.37,2842073.463,4448790.368,665313.1426,1476913.628,12234,12291,61007,59045,0.00448,186.9142857,0,0,147,0.06122449,0.843537415,2015-10,0.963359109,0.680161943,631778.663
10/11/15,3237404.66,2015,11,Tuesday,4,10,3409517.01,2095237.3,5227347.01,5498991.17,2933390.513,4393540.105,696935.9432,1486123.681,14367,14430,65336,55418,0.004412857,188.3142857,0,0,138,0.123188406,0.768115942,2015-10,0.963359109,0.680161943,631778.663
11/11/15,2928494.89,2015,11,Wednesday,4,11,3237404.66,2658412.16,7029977.95,3411355.27,3096557.279,4312769.158,594120.9604,1485275.554,14088,12298,68221,52741,0.004568571,203.9285714,0,0,118,0.050847458,0.872881356,2015-10,0.963359109,0.680161943,631778.663
12/11/15,3900732.76,2015,11,Thursday,4,12,2928494.89,2550367.78,7420192.54,3768908.71,3135140.526,4295524.145,569170.6607,1498870.131,13290,13451,59892,53142,0.004558571,202.1857143,0,0,118,0.084745763,0.796610169,2015-10,0.963359109,0.680161943,631778.663
13/11/15,3144926.75,2015,11,Friday,4,13,3900732.76,3113759.4,7246849.63,3821540.36,3328049.809,4300232.146,566775.354,1497361.022,13903,14154,61201,47606,0.004827143,222.1714286,0,0,144,0.076388889,0.833333333,2015-10,0.963359109,0.680161943,631778.663
14/11/15,4369752.69,2015,11,Saturday,4,14,3144926.75,2523233.52,5833943.99,3662021.88,3332502.287,4276067.375,564930.7796,1510772.005,14681,13272,65735,62761,0.005091429,224.9857143,0,0,138,0.094202899,0.833333333,2015-10,0.963359109,0.680161943,631778.663
15/11/15,4297274.47,2015,11,Sunday,4,15,4369752.69,4183206.42,5794071.48,4235369.07,3596290.74,4301343.475,555091.9954,1506031.107,14789,12234,77847,61007,0.004847143,216.2428571,0,0,167,0.113772455,0.820359281,2015-10,0.963359109,0.680161943,631778.663
16/11/15,4316238.63,2015,11,Monday,4,16,4297274.47,3409517.01,2770297.66,6150586.07,3612586.176,4303554.382,576456.4346,1505976.106,12535,14367,64069,65336,0.004855714,223.4857143,0,0,194,0.082474227,0.793814433,2015-10,0.963359109,0.680161943,631778.663
17/11/15,3035948.85,2015,11,Tuesday,4,17,4316238.63,3237404.66,2095237.3,5151254.9,3742117.836,4238041.974,623197.7562,1461905.037,12803,14088,47243,68221,0.004661429,235.5714286,0,0,163,0.098159509,0.809815951,2015-10,0.963359109,0.680161943,631778.663
18/11/15,3208924.12,2015,11,Wednesday,4,18,3035948.85,2928494.89,2658412.16,3861128.76,3713338.434,4162495.329,654267.2911,1467610.263,11316,13290,55403,59892,0.004471429,220.3714286,0,0,130,0.115384615,0.784615385,2015-10,0.963359109,0.680161943,631778.663
